(2538)céus,	(717)céu,(39)heavens,(38)paraíso,(18)firmamento,(10)alturas,(7)nuvens,
(4800)felizmente,	(157)por sorte,(113)afortunadamente,(57)ainda bem,(33)infelizmente,(7)FeIizmente,(3)graças a Deus,(2)Menos mal,
(171)enganar,(163)enganando,(137)a brincar,	(89)brincando,(79)engana,(33)brincadeira,(18)a enganar-me,(18)enganam,(17)a gozar,(11)enganado,(9)a enganar-se,(7)enganar-nos,(0)engano,
(6689)expectativas,	(369)expectativa,(197)expetativas,(49)esperado,(44)espera,(37)expectations,(31)espectativas,(27)previsões,(26)esperança,(24)anseios,(16)esperava,(14)aspirações,(10)expectações,
(4046)projecto de,	(1337)projeto,(1139)proposta de,(952)rascunho,(948)draft,(462)elaborar,(403)esboço,(334)projectos de,(195)versão,(131)redigir,(120)anteprojecto,(94)recrutamento,(81)texto,(73)elaboração,(71)corrente de ar,(56)minuta,(37)calado,(35)esboçar,(19)anteprojeto,(15)rascunhar,(14)desenho,(11)delinear,(8)traçar,(7)recrutar,(2)enviar,
(31112)cidadãos,	(1220)cidadão,(1190)concidadãos,(624)cidadania,(197)pessoas,(184)população,(170)habitantes,(149)idosos,(119)Citizens,(85)nacionais,(74)compatriotas,(59)civis,(56)povo,(45)populações,(35)cívicos,
(1079)charuto,	(242)cigarro,(29)Cigar,(28)tabacaria,(12)tabaco,(12)fumar,(8)cigarreira,(3)havanos,(2)cigarrilha,
(13527)ativo,(12779)activo,	(903)Active,(410)atividade,(379)actividade,(170)operam,(131)opera,(110)atuante,(86)atua,(71)ativado,(50)activado,(50)concreta,(42)operante,(21)actuante,(20)vivo,(4)vigoroso,(3)vigente,
(5483)fraqueza,	(612)debilidade,(300)fragilidade,(274)ponto fraco,(144)fraco,(42)enfraquecimento,(35)deficiência,(31)queda,(29)falha,(28)fraquinho,(23)insuficiência,(18)pontos fracos,(12)lacuna,(10)defeito,(10)vulnerabilidade,
	
(2248)esquí,	(997)ski,(431)de esqui,(408)esquiar,(64)esquis,(15)jet-ski,(11)esquiador,(11)pista,(9)neve,(8)Pratique esqui,(8)esquiadores,(7)fazer esqui,(0)andar de esqui,
